[Pink 6x8 A 1m 2nd]
[Specimen: 2]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
4553,14.159000,57.844323,7.319954,18.072215,3.887387,-1.220630
4554,14.160000,86.766485,7.320235,18.076103,3.887374,-1.097686
4555,14.161000,28.922162,7.320460,18.079990,3.887365,-1.343573
4556,14.162000,121.473079,7.320753,18.083877,3.887351,-0.950154
4557,14.163000,40.491026,7.321067,18.087765,3.887335,-1.294395
4558,14.164000,104.119782,7.321348,18.091652,3.887322,-1.023920
4559,14.165000,121.473079,7.321787,18.095539,3.887295,-0.950154
4560,14.166000,75.197621,7.322169,18.099427,3.887273,-1.146864
4561,14.167000,144.610809,7.322596,18.103314,3.887248,-0.851800
4562,14.168000,80.982053,7.323035,18.107201,3.887222,-1.122275
4563,14.169000,115.688647,7.323417,18.111088,3.887200,-0.974743
4564,14.170000,127.257512,7.323889,18.114976,3.887171,-0.925566
4565,14.171000,98.335350,7.324328,18.118863,3.887145,-1.048509
4566,14.172000,167.748538,7.324845,18.122750,3.887112,-0.753445
4567,14.173000,92.550918,7.325351,18.126637,3.887080,-1.073098
4568,14.174000,150.395241,7.325823,18.130524,3.887051,-0.827211
4569,14.175000,121.473079,7.326351,18.134411,3.887017,-0.950154
4570,14.176000,144.610809,7.326868,18.138298,3.886984,-0.851800
4571,14.177000,167.748538,7.327476,18.142185,3.886944,-0.753445
4572,14.178000,127.257512,7.328049,18.146072,3.886907,-0.925566
4573,14.179000,173.532970,7.328633,18.149959,3.886868,-0.728856
4574,14.180000,150.395241,7.329263,18.153846,3.886826,-0.827211
4575,14.181000,156.179673,7.329859,18.157732,3.886787,-0.802622
4576,14.182000,185.101835,7.330522,18.161619,3.886742,-0.679679
4577,14.183000,144.610809,7.331163,18.165506,3.886699,-0.851800
4578,14.184000,190.886267,7.331815,18.169393,3.886655,-0.655090
4579,14.185000,185.101835,7.332545,18.173279,3.886604,-0.679679
4580,14.186000,185.101835,7.333265,18.177166,3.886555,-0.679679
4581,14.187000,225.592862,7.334063,18.181052,3.886499,-0.507558
4582,14.188000,150.395241,7.334794,18.184939,3.886449,-0.827211
4583,14.189000,214.023997,7.335502,18.188825,3.886400,-0.556736
4584,14.190000,185.101835,7.336277,18.192712,3.886346,-0.679679
4585,14.191000,202.455132,7.337030,18.196598,3.886294,-0.605913
4586,14.192000,219.808429,7.337851,18.200484,3.886236,-0.532147
4587,14.193000,173.532970,7.338615,18.204370,3.886183,-0.728856
4588,14.194000,231.377294,7.339402,18.208257,3.886127,-0.482970
4589,14.195000,196.670700,7.340234,18.212143,3.886069,-0.630502
4590,14.196000,214.023997,7.341032,18.216029,3.886013,-0.556736
4591,14.197000,237.161726,7.341908,18.219915,3.885950,-0.458381
4592,14.198000,161.964106,7.342684,18.223801,3.885896,-0.778034
4593,14.199000,254.515023,7.343493,18.227687,3.885839,-0.384615
4594,14.200000,150.395241,7.344280,18.231572,3.885784,-0.827211
4595,14.201000,254.515023,7.345066,18.235458,3.885729,-0.384615
4596,14.202000,219.808429,7.345988,18.239344,3.885663,-0.532147
4597,14.203000,173.532970,7.346752,18.243229,3.885610,-0.728856
4598,14.204000,266.083888,7.347606,18.247115,3.885549,-0.335438
4599,14.205000,150.395241,7.348415,18.251001,3.885492,-0.827211
4600,14.206000,237.161726,7.349168,18.254886,3.885440,-0.458381
4601,14.207000,196.670700,7.350011,18.258771,3.885380,-0.630502
4602,14.208000,173.532970,7.350730,18.262657,3.885331,-0.728856
4603,14.209000,260.299456,7.351573,18.266542,3.885271,-0.360027
4604,14.210000,156.179673,7.352382,18.270427,3.885214,-0.802622
4605,14.211000,260.299456,7.353191,18.274312,3.885157,-0.360027
4606,14.212000,185.101835,7.354056,18.278198,3.885096,-0.679679
4607,14.213000,179.317403,7.354764,18.282083,3.885047,-0.704268
4608,14.214000,254.515023,7.355607,18.285968,3.884987,-0.384615
4609,14.215000,121.473079,7.356337,18.289853,3.884937,-0.950154
4610,14.216000,271.868320,7.357101,18.293738,3.884884,-0.310849
4611,14.217000,144.610809,7.357910,18.297622,3.884827,-0.851800
4612,14.218000,173.532970,7.358528,18.301507,3.884786,-0.728856
4613,14.219000,225.592862,7.359304,18.305392,3.884731,-0.507558
4614,14.220000,127.257512,7.359989,18.309277,3.884685,-0.925566
4615,14.221000,237.161726,7.360697,18.313161,3.884636,-0.458381
4616,14.222000,115.688647,7.361382,18.317046,3.884589,-0.974743
4617,14.223000,185.101835,7.361966,18.320931,3.884551,-0.679679
4618,14.224000,173.532970,7.362663,18.324815,3.884503,-0.728856
4619,14.225000,127.257512,7.363247,18.328700,3.884465,-0.925566
4620,14.226000,202.455132,7.363887,18.332584,3.884422,-0.605913
4621,14.227000,109.904215,7.364494,18.336468,3.884382,-0.999332
4622,14.228000,196.670700,7.365090,18.340353,3.884342,-0.630502
4623,14.229000,156.179673,7.365775,18.344237,3.884296,-0.802622
4624,14.230000,156.179673,7.366381,18.348121,3.884256,-0.802622
4625,14.231000,190.886267,7.367055,18.352006,3.884210,-0.655090
4626,14.232000,127.257512,7.367673,18.355890,3.884169,-0.925566
4627,14.233000,190.886267,7.368291,18.359774,3.884127,-0.655090
4628,14.234000,138.826376,7.368932,18.363658,3.884084,-0.876388
4629,14.235000,173.532970,7.369538,18.367542,3.884044,-0.728856
4630,14.236000,138.826376,7.370145,18.371426,3.884004,-0.876388
4631,14.237000,138.826376,7.370684,18.375310,3.883969,-0.876388
4632,14.238000,150.395241,7.371246,18.379194,3.883933,-0.827211
4633,14.239000,133.041944,7.371796,18.383078,3.883897,-0.900977
4634,14.240000,179.317403,7.372403,18.386962,3.883857,-0.704268
4635,14.241000,104.119782,7.372953,18.390846,3.883821,-1.023920
4636,14.242000,167.748538,7.373481,18.394729,3.883788,-0.753445
4637,14.243000,133.041944,7.374065,18.398613,3.883749,-0.900977
4638,14.244000,173.532970,7.374660,18.402497,3.883710,-0.728856
4639,14.245000,156.179673,7.375301,18.406381,3.883667,-0.802622
4640,14.246000,150.395241,7.375896,18.410264,3.883627,-0.827211
4641,14.247000,179.317403,7.376536,18.414148,3.883584,-0.704268
4642,14.248000,138.826376,7.377154,18.418031,3.883543,-0.876388
4643,14.249000,144.610809,7.377704,18.421915,3.883508,-0.851800
4644,14.250000,144.610809,7.378266,18.425798,3.883471,-0.851800
4645,14.251000,127.257512,7.378794,18.429682,3.883437,-0.925566
4646,14.252000,144.610809,7.379322,18.433565,3.883404,-0.851800
4647,14.253000,127.257512,7.379850,18.437449,3.883370,-0.925566
4648,14.254000,115.688647,7.380321,18.441332,3.883341,-0.974743
4649,14.255000,109.904215,7.380759,18.445215,3.883314,-0.999332
4650,14.256000,133.041944,7.381231,18.449099,3.883285,-0.900977
4651,14.257000,115.688647,7.381714,18.452982,3.883255,-0.974743
4652,14.258000,109.904215,7.382152,18.456865,3.883229,-0.999332
4653,14.259000,104.119782,7.382568,18.460748,3.883205,-1.023920
4654,14.260000,109.904215,7.382983,18.464632,3.883180,-0.999332
4655,14.261000,86.766485,7.383365,18.468515,3.883158,-1.097686
4656,14.262000,115.688647,7.383758,18.472398,3.883136,-0.974743
4657,14.263000,80.982053,7.384140,18.476281,3.883114,-1.122275
4658,14.264000,98.335350,7.384488,18.480164,3.883095,-1.048509
4659,14.265000,69.413188,7.384814,18.484047,3.883078,-1.171452
4660,14.266000,75.197621,7.385095,18.487930,3.883065,-1.146864
4661,14.267000,80.982053,7.385398,18.491813,3.883049,-1.122275
4662,14.268000,52.059891,7.385656,18.495696,3.883038,-1.245218
4663,14.269000,75.197621,7.385903,18.499580,3.883027,-1.146864
4664,14.270000,63.628756,7.386173,18.503463,3.883015,-1.196041
4665,14.271000,52.059891,7.386397,18.507346,3.883006,-1.245218
4666,14.272000,63.628756,7.386622,18.511229,3.882997,-1.196041
4667,14.273000,46.275459,7.386835,18.515112,3.882990,-1.269807
4668,14.274000,40.491026,7.387004,18.518995,3.882986,-1.294395
4669,14.275000,28.922162,7.387138,18.522878,3.882984,-1.343573
4670,14.276000,34.706594,7.387262,18.526760,3.882984,-1.318984
4671,14.277000,17.353297,7.387363,18.530643,3.882985,-1.392750
4672,14.278000,23.137729,7.387442,18.534526,3.882989,-1.368161
4673,14.279000,0.000000,7.387487,18.538409,3.882995,-1.466516
4674,14.280000,-17.353297,7.387453,18.542292,3.883007,-1.540282
4675,14.281000,5.784432,7.387430,18.546175,3.883019,-1.441927
4676,14.282000,-52.059891,7.387341,18.550058,3.883036,-1.687814
4677,14.283000,-40.491026,7.387161,18.553942,3.883061,-1.638637
4678,14.284000,-52.059891,7.386981,18.557825,3.883086,-1.687814
4679,14.285000,-86.766485,7.386712,18.561708,3.883118,-1.835346
4680,14.286000,-63.628756,7.386420,18.565591,3.883151,-1.736991
4681,14.287000,-98.335350,7.386105,18.569474,3.883187,-1.884523
4682,14.288000,-92.550918,7.385735,18.573357,3.883228,-1.859935
4683,14.289000,-98.335350,7.385364,18.577240,3.883268,-1.884523
4684,14.290000,-133.041944,7.384915,18.581124,3.883315,-2.032055
4685,14.291000,-115.688647,7.384432,18.585007,3.883365,-1.958289
4686,14.292000,-150.395241,7.383915,18.588890,3.883417,-2.105821
4687,14.293000,-150.395241,7.383331,18.592774,3.883475,-2.105821
4688,14.294000,-127.257512,7.382792,18.596657,3.883529,-2.007467
4689,14.295000,-167.748538,7.382219,18.600541,3.883586,-2.179587
4690,14.296000,-144.610809,7.381613,18.604425,3.883646,-2.081233
4691,14.297000,-156.179673,7.381028,18.608308,3.883704,-2.130410
4692,14.298000,-190.886267,7.380355,18.612192,3.883770,-2.277942
4693,14.299000,-150.395241,7.379692,18.616076,3.883834,-2.105821
4694,14.300000,-196.670700,7.379018,18.619960,3.883899,-2.302530
4695,14.301000,-185.101835,7.378276,18.623844,3.883970,-2.253353
4696,14.302000,-161.964106,7.377602,18.627728,3.884036,-2.154998
4697,14.303000,-231.377294,7.376839,18.631612,3.884109,-2.450062
4698,14.304000,-196.670700,7.376007,18.635496,3.884187,-2.302530
4699,14.305000,-225.592862,7.375187,18.639380,3.884264,-2.425474
4700,14.306000,-214.023997,7.374333,18.643264,3.884345,-2.376296
4701,14.307000,-202.455132,7.373524,18.647149,3.884421,-2.327119
4702,14.308000,-248.730591,7.372648,18.651033,3.884503,-2.523828
4703,14.309000,-208.239564,7.371761,18.654918,3.884586,-2.351708
4704,14.310000,-208.239564,7.370952,18.658802,3.884663,-2.351708
4705,14.311000,-231.377294,7.370098,18.662687,3.884743,-2.450062
4706,14.312000,-202.455132,7.369255,18.666572,3.884822,-2.327119
4707,14.313000,-248.730591,7.368379,18.670457,3.884905,-2.523828
4708,14.314000,-225.592862,7.367457,18.674342,3.884990,-2.425474
4709,14.315000,-231.377294,7.366570,18.678227,3.885073,-2.450062
4710,14.316000,-225.592862,7.365682,18.682112,3.885156,-2.425474
4711,14.317000,-225.592862,7.364805,18.685997,3.885238,-2.425474
4712,14.318000,-248.730591,7.363884,18.689882,3.885324,-2.523828
4713,14.319000,-237.161726,7.362940,18.693768,3.885412,-2.474651
4714,14.320000,-254.515023,7.361985,18.697653,3.885500,-2.548417
4715,14.321000,-242.946159,7.361018,18.701539,3.885590,-2.499240
4716,14.322000,-237.161726,7.360086,18.705424,3.885677,-2.474651
4717,14.323000,-254.515023,7.359130,18.709310,3.885765,-2.548417
4718,14.324000,-237.161726,7.358175,18.713196,3.885854,-2.474651
4719,14.325000,-254.515023,7.357220,18.717082,3.885942,-2.548417
4720,14.326000,-242.946159,7.356253,18.720968,3.886032,-2.499240
4721,14.327000,-231.377294,7.355332,18.724854,3.886118,-2.450062
4722,14.328000,-254.515023,7.354388,18.728740,3.886205,-2.548417
4723,14.329000,-231.377294,7.353443,18.732626,3.886293,-2.450062
4724,14.330000,-254.515023,7.352499,18.736513,3.886381,-2.548417
4725,14.331000,-237.161726,7.351544,18.740399,3.886469,-2.474651
4726,14.332000,-254.515023,7.350588,18.744286,3.886558,-2.548417
4727,14.333000,-254.515023,7.349599,18.748172,3.886649,-2.548417
4728,14.334000,-271.868320,7.348576,18.752059,3.886743,-2.622183
4729,14.335000,-254.515023,7.347553,18.755946,3.886837,-2.548417
4730,14.336000,-266.083888,7.346541,18.759832,3.886931,-2.597594
4731,14.337000,-248.730591,7.345541,18.763719,3.887023,-2.523828
4732,14.338000,-254.515023,7.344563,18.767607,3.887113,-2.548417
4733,14.339000,-289.221617,7.343506,18.771494,3.887210,-2.695949
4734,14.340000,-260.299456,7.342438,18.775381,3.887308,-2.573006
4735,14.341000,-295.006050,7.341359,18.779268,3.887407,-2.720538
4736,14.342000,-289.221617,7.340223,18.783156,3.887510,-2.695949
4737,14.343000,-300.790482,7.339076,18.787043,3.887615,-2.745126
4738,14.344000,-295.006050,7.337918,18.790931,3.887720,-2.720538
4739,14.345000,-283.437185,7.336794,18.794819,3.887822,-2.671360
4740,14.346000,-306.574914,7.335647,18.798707,3.887927,-2.769715
4741,14.347000,-283.437185,7.334500,18.802595,3.888031,-2.671360
4742,14.348000,-289.221617,7.333386,18.806483,3.888133,-2.695949
4743,14.349000,-289.221617,7.332262,18.810371,3.888235,-2.695949
4744,14.350000,-289.221617,7.331137,18.814259,3.888337,-2.695949
4745,14.351000,-289.221617,7.330013,18.818148,3.888440,-2.695949
4746,14.352000,-312.359347,7.328843,18.822036,3.888546,-2.794304
4747,14.353000,-347.065941,7.327561,18.825925,3.888662,-2.941835
4748,14.354000,-277.652753,7.326346,18.829813,3.888771,-2.646772
4749,14.355000,-318.143779,7.325188,18.833702,3.888877,-2.818892
4750,14.356000,-329.712644,7.323928,18.837591,3.888990,-2.868070
4751,14.357000,-318.143779,7.322668,18.841480,3.889104,-2.818892
4752,14.358000,-329.712644,7.321409,18.845369,3.889218,-2.868070
4753,14.359000,-300.790482,7.320182,18.849259,3.889328,-2.745126
4754,14.360000,-347.065941,7.318923,18.853148,3.889442,-2.941835
4755,14.361000,-329.712644,7.317606,18.857037,3.889560,-2.868070
4756,14.362000,-318.143779,7.316346,18.860927,3.889674,-2.818892
4757,14.363000,-347.065941,7.315053,18.864817,3.889790,-2.941835
4758,14.364000,-295.006050,7.313804,18.868707,3.889903,-2.720538
4759,14.365000,-341.281508,7.312566,18.872597,3.890015,-2.917247
4760,14.366000,-323.928211,7.311272,18.876487,3.890131,-2.843481
4761,14.367000,-318.143779,7.310024,18.880377,3.890244,-2.818892
4762,14.368000,-341.281508,7.308741,18.884267,3.890359,-2.917247
4763,14.369000,-283.437185,7.307526,18.888158,3.890469,-2.671360
4764,14.370000,-347.065941,7.306299,18.892048,3.890580,-2.941835
4765,14.371000,-312.359347,7.305016,18.895939,3.890695,-2.794304
4766,14.372000,-295.006050,7.303835,18.899830,3.890802,-2.720538
4767,14.373000,-318.143779,7.302642,18.903720,3.890910,-2.818892
4768,14.374000,-271.868320,7.301494,18.907611,3.891015,-2.622183
4769,14.375000,-329.712644,7.300324,18.911502,3.891121,-2.868070
4770,14.376000,-237.161726,7.299221,18.915394,3.891221,-2.474651
4771,14.377000,-277.652753,7.298219,18.919285,3.891314,-2.646772
4772,14.378000,-254.515023,7.297184,18.923176,3.891409,-2.548417
4773,14.379000,-237.161726,7.296227,18.927068,3.891497,-2.474651
4774,14.380000,-289.221617,7.295203,18.930959,3.891592,-2.695949
4775,14.381000,-185.101835,7.294280,18.934851,3.891677,-2.253353
4776,14.382000,-266.083888,7.293402,18.938743,3.891759,-2.597594
4777,14.383000,-202.455132,7.292490,18.942634,3.891844,-2.327119
4778,14.384000,-219.808429,7.291669,18.946526,3.891922,-2.400885
4779,14.385000,-237.161726,7.290779,18.950418,3.892005,-2.474651
4780,14.386000,-150.395241,7.290025,18.954310,3.892077,-2.105821
4781,14.387000,-225.592862,7.289293,18.958202,3.892147,-2.425474
4782,14.388000,-150.395241,7.288562,18.962095,3.892217,-2.105821
4783,14.389000,-156.179673,7.287965,18.965987,3.892276,-2.130410
4784,14.390000,-173.532970,7.287323,18.969879,3.892338,-2.204176
4785,14.391000,-80.982053,7.286828,18.973771,3.892389,-1.810757
4786,14.392000,-156.179673,7.286367,18.977664,3.892437,-2.130410
4787,14.393000,-63.628756,7.285939,18.981556,3.892482,-1.736991
4788,14.394000,-92.550918,7.285635,18.985449,3.892517,-1.859935
4789,14.395000,-86.766485,7.285286,18.989341,3.892555,-1.835346
4790,14.396000,-5.784432,7.285106,18.993234,3.892580,-1.491105
4791,14.397000,-115.688647,7.284869,18.997127,3.892609,-1.958289
4792,14.398000,23.137729,7.284689,19.001019,3.892634,-1.368161
4793,14.399000,-63.628756,7.284610,19.004912,3.892650,-1.736991
4794,14.400000,-17.353297,7.284453,19.008804,3.892673,-1.540282
4795,14.401000,34.706594,7.284486,19.012697,3.892680,-1.318984
4796,14.402000,-40.491026,7.284475,19.016590,3.892690,-1.638637
4797,14.403000,80.982053,7.284554,19.020483,3.892694,-1.122275
4798,14.404000,-5.784432,7.284700,19.024375,3.892692,-1.491105
4799,14.405000,92.550918,7.284869,19.028268,3.892687,-1.073098
4800,14.406000,69.413188,7.285184,19.032161,3.892671,-1.171452
4801,14.407000,69.413188,7.285455,19.036053,3.892659,-1.171452
4802,14.408000,150.395241,7.285882,19.039946,3.892633,-0.827211
4803,14.409000,80.982053,7.286333,19.043839,3.892606,-1.122275
4804,14.410000,167.748538,7.286817,19.047731,3.892576,-0.753445
4805,14.411000,138.826376,7.287414,19.051624,3.892537,-0.876388
4806,14.412000,156.179673,7.287988,19.055516,3.892499,-0.802622
4807,14.413000,202.455132,7.288686,19.059409,3.892452,-0.605913
4808,14.414000,150.395241,7.289372,19.063301,3.892405,-0.827211
4809,14.415000,219.808429,7.290093,19.067193,3.892356,-0.532147
4810,14.416000,185.101835,7.290881,19.071086,3.892300,-0.679679
4811,14.417000,219.808429,7.291669,19.074978,3.892245,-0.532147
4812,14.418000,231.377294,7.292547,19.078870,3.892183,-0.482970
4813,14.419000,196.670700,7.293380,19.082762,3.892124,-0.630502
4814,14.420000,254.515023,7.294258,19.086655,3.892062,-0.384615
4815,14.421000,231.377294,7.295204,19.090547,3.891994,-0.482970
4816,14.422000,271.868320,7.296183,19.094439,3.891923,-0.310849
4817,14.423000,260.299456,7.297219,19.098330,3.891847,-0.360027
4818,14.424000,248.730591,7.298209,19.102222,3.891776,-0.409204
4819,14.425000,318.143779,7.299312,19.106114,3.891695,-0.114140
4820,14.426000,260.299456,7.300438,19.110006,3.891612,-0.360027
4821,14.427000,323.928211,7.301574,19.113897,3.891528,-0.089551
4822,14.428000,306.574914,7.302801,19.117789,3.891437,-0.163317
4823,14.429000,306.574914,7.303994,19.121680,3.891348,-0.163317
4824,14.430000,352.850373,7.305277,19.125571,3.891252,0.033392
4825,14.431000,300.790482,7.306549,19.129463,3.891158,-0.187906
4826,14.432000,358.634806,7.307832,19.133354,3.891062,0.057981
4827,14.433000,318.143779,7.309149,19.137245,3.890963,-0.114140
4828,14.434000,341.281508,7.310431,19.141136,3.890867,-0.015785
4829,14.435000,387.556967,7.311849,19.145026,3.890760,0.180924
4830,14.436000,335.497076,7.313256,19.148917,3.890654,-0.040374
4831,14.437000,370.203670,7.314629,19.152808,3.890551,0.107158
4832,14.438000,335.497076,7.316002,19.156698,3.890448,-0.040374
4833,14.439000,347.065941,7.317329,19.160589,3.890348,0.008803
4834,14.440000,370.203670,7.318724,19.164479,3.890243,0.107158
4835,14.441000,312.359347,7.320052,19.168369,3.890144,-0.138729
4836,14.442000,358.634806,7.321357,19.172259,3.890046,0.057981
4837,14.443000,329.712644,7.322696,19.176149,3.889945,-0.064963
4838,14.444000,341.281508,7.324001,19.180039,3.889848,-0.015785
4839,14.445000,352.850373,7.325351,19.183929,3.889746,0.033392
4840,14.446000,318.143779,7.326656,19.187819,3.889649,-0.114140
4841,14.447000,393.341400,7.328040,19.191708,3.889545,0.205513
4842,14.448000,312.359347,7.329412,19.195598,3.889441,-0.138729
4843,14.449000,341.281508,7.330683,19.199487,3.889346,-0.015785
4844,14.450000,347.065941,7.332022,19.203376,3.889246,0.008803
4845,14.451000,312.359347,7.333304,19.207266,3.889150,-0.138729
4846,14.452000,364.419238,7.334620,19.211155,3.889051,0.082569
4847,14.453000,329.712644,7.335970,19.215044,3.888950,-0.064963
4848,14.454000,318.143779,7.337230,19.218933,3.888856,-0.114140
4849,14.455000,358.634806,7.338546,19.222821,3.888757,0.057981
4850,14.456000,306.574914,7.339839,19.226710,3.888661,-0.163317
4851,14.457000,347.065941,7.341110,19.230599,3.888566,0.008803
4852,14.458000,329.712644,7.342426,19.234487,3.888467,-0.064963
4853,14.459000,335.497076,7.343719,19.238376,3.888370,-0.040374
4854,14.460000,375.988103,7.345102,19.242264,3.888266,0.131747
4855,14.461000,312.359347,7.346441,19.246152,3.888166,-0.138729
4856,14.462000,352.850373,7.347734,19.250040,3.888069,0.033392
4857,14.463000,335.497076,7.349072,19.253928,3.887968,-0.040374
4858,14.464000,323.928211,7.350354,19.257816,3.887873,-0.089551
4859,14.465000,364.419238,7.351692,19.261704,3.887772,0.082569
4860,14.466000,329.712644,7.353041,19.265592,3.887671,-0.064963
4861,14.467000,375.988103,7.354413,19.269479,3.887568,0.131747
4862,14.468000,364.419238,7.355852,19.273367,3.887459,0.082569
4863,14.469000,335.497076,7.357213,19.277254,3.887356,-0.040374
4864,14.470000,381.772535,7.358607,19.281142,3.887251,0.156335
4865,14.471000,318.143779,7.359967,19.285029,3.887149,-0.114140
4866,14.472000,393.341400,7.361350,19.288916,3.887045,0.205513
4867,14.473000,347.065941,7.362789,19.292803,3.886936,0.008803
4868,14.474000,370.203670,7.364183,19.296690,3.886831,0.107158
4869,14.475000,387.556967,7.365655,19.300577,3.886719,0.180924
4870,14.476000,318.143779,7.367027,19.304463,3.886616,-0.114140
4871,14.477000,433.832426,7.368488,19.308350,3.886505,0.377633
4872,14.478000,358.634806,7.370028,19.312236,3.886388,0.057981
4873,14.479000,410.694697,7.371523,19.316123,3.886275,0.279279
4874,14.480000,404.910264,7.373108,19.320009,3.886154,0.254690
4875,14.481000,375.988103,7.374625,19.323895,3.886039,0.131747
4876,14.482000,410.694697,7.376154,19.327781,3.885922,0.279279
4877,14.483000,387.556967,7.377705,19.331667,3.885804,0.180924
4878,14.484000,393.341400,7.379222,19.335552,3.885689,0.205513
4879,14.485000,410.694697,7.380784,19.339438,3.885570,0.279279
4880,14.486000,404.910264,7.382368,19.343324,3.885449,0.254690
4881,14.487000,381.772535,7.383897,19.347209,3.885333,0.156335
4882,14.488000,399.125832,7.385414,19.351094,3.885218,0.230101
4883,14.489000,381.772535,7.386931,19.354979,3.885102,0.156335
4884,14.490000,393.341400,7.388436,19.358864,3.884988,0.205513
4885,14.491000,387.556967,7.389953,19.362749,3.884873,0.180924
4886,14.492000,364.419238,7.391414,19.366634,3.884762,0.082569
4887,14.493000,399.125832,7.392897,19.370519,3.884650,0.230101
4888,14.494000,352.850373,7.394357,19.374404,3.884539,0.033392
4889,14.495000,364.419238,7.395751,19.378288,3.884434,0.082569
4890,14.496000,341.281508,7.397121,19.382172,3.884330,-0.015785
4891,14.497000,347.065941,7.398458,19.386057,3.884230,0.008803
4892,14.498000,358.634806,7.399829,19.389941,3.884127,0.057981
4893,14.499000,335.497076,7.401177,19.393825,3.884025,-0.040374
4894,14.500000,347.065941,7.402502,19.397709,3.883926,0.008803
4895,14.501000,323.928211,7.403805,19.401593,3.883828,-0.089551
4896,14.502000,306.574914,7.405030,19.405477,3.883737,-0.163317
4897,14.503000,347.065941,7.406299,19.409360,3.883642,0.008803
4898,14.504000,289.221617,7.407534,19.413244,3.883550,-0.237083
4899,14.505000,295.006050,7.408669,19.417127,3.883466,-0.212495
4900,14.506000,289.221617,7.409803,19.421011,3.883382,-0.237083
4901,14.507000,260.299456,7.410870,19.424894,3.883304,-0.360027
4902,14.508000,295.006050,7.411948,19.428777,3.883225,-0.212495
4903,14.509000,242.946159,7.412993,19.432661,3.883149,-0.433792
4904,14.510000,266.083888,7.413981,19.436544,3.883077,-0.335438
4905,14.511000,237.161726,7.414958,19.440427,3.883006,-0.458381
4906,14.512000,208.239564,7.415823,19.444310,3.882944,-0.581324
4907,14.513000,202.455132,7.416620,19.448193,3.882888,-0.605913
4908,14.514000,219.808429,7.417440,19.452075,3.882831,-0.532147
4909,14.515000,190.886267,7.418237,19.455958,3.882775,-0.655090
4910,14.516000,219.808429,7.419035,19.459841,3.882719,-0.532147
4911,14.517000,156.179673,7.419765,19.463724,3.882668,-0.802622
4912,14.518000,185.101835,7.420427,19.467606,3.882623,-0.679679
4913,14.519000,150.395241,7.421078,19.471489,3.882579,-0.827211
4914,14.520000,115.688647,7.421595,19.475372,3.882547,-0.974743
4915,14.521000,156.179673,7.422123,19.479254,3.882513,-0.802622
4916,14.522000,98.335350,7.422617,19.483137,3.882482,-1.048509
4917,14.523000,138.826376,7.423077,19.487019,3.882454,-0.876388
4918,14.524000,75.197621,7.423493,19.490901,3.882429,-1.146864
4919,14.525000,69.413188,7.423773,19.494784,3.882416,-1.171452
4920,14.526000,92.550918,7.424088,19.498666,3.882400,-1.073098
4921,14.527000,46.275459,7.424357,19.502549,3.882387,-1.269807
4922,14.528000,63.628756,7.424571,19.506431,3.882379,-1.196041
4923,14.529000,75.197621,7.424840,19.510313,3.882367,-1.146864
4924,14.530000,5.784432,7.424997,19.514196,3.882364,-1.441927
4925,14.531000,57.844323,7.425121,19.518078,3.882363,-1.220630
4926,14.532000,28.922162,7.425289,19.521961,3.882359,-1.343573
4927,14.533000,-5.784432,7.425334,19.525843,3.882365,-1.491105
4928,14.534000,34.706594,7.425390,19.529725,3.882371,-1.318984
4929,14.535000,-23.137729,7.425413,19.533608,3.882379,-1.564871
4930,14.536000,34.706594,7.425435,19.537490,3.882387,-1.318984
4931,14.537000,-5.784432,7.425491,19.541372,3.882392,-1.491105
4932,14.538000,-11.568865,7.425458,19.545255,3.882404,-1.515693
4933,14.539000,5.784432,7.425447,19.549137,3.882415,-1.441927
4934,14.540000,-46.275459,7.425368,19.553020,3.882431,-1.663225
4935,14.541000,0.000000,7.425278,19.556902,3.882449,-1.466516
4936,14.542000,-57.844323,7.425166,19.560785,3.882468,-1.712403
4937,14.543000,-11.568865,7.425031,19.564667,3.882489,-1.515693
4938,14.544000,-23.137729,7.424964,19.568550,3.882504,-1.564871
4939,14.545000,-52.059891,7.424818,19.572432,3.882526,-1.687814
4940,14.546000,-5.784432,7.424705,19.576315,3.882545,-1.491105
4941,14.547000,-98.335350,7.424503,19.580197,3.882571,-1.884523
4942,14.548000,-17.353297,7.424279,19.584080,3.882600,-1.540282
4943,14.549000,-86.766485,7.424077,19.587962,3.882626,-1.835346
4944,14.550000,-63.628756,7.423785,19.591845,3.882660,-1.736991
4945,14.551000,-57.844323,7.423549,19.595728,3.882689,-1.712403
4946,14.552000,-98.335350,7.423246,19.599610,3.882724,-1.884523
4947,14.553000,-34.706594,7.422987,19.603493,3.882755,-1.614048
4948,14.554000,-115.688647,7.422695,19.607376,3.882789,-1.958289
4949,14.555000,-52.059891,7.422370,19.611259,3.882826,-1.687814
4950,14.556000,-86.766485,7.422100,19.615141,3.882858,-1.835346
4951,14.557000,-115.688647,7.421707,19.619024,3.882900,-1.958289
4952,14.558000,-57.844323,7.421370,19.622907,3.882938,-1.712403
4953,14.559000,-138.826376,7.420988,19.626790,3.882979,-2.056644
4954,14.560000,-86.766485,7.420550,19.630673,3.883025,-1.835346
4955,14.561000,-109.904215,7.420169,19.634556,3.883066,-1.933701
4956,14.562000,-115.688647,7.419731,19.638439,3.883112,-1.958289
4957,14.563000,-92.550918,7.419326,19.642323,3.883155,-1.859935
